ID de la orden;Fecha de la compra;ID del cliente;Género del cliente;Edad del cliente;Categoría del producto;Nombre del producto;Precio del producto;Cantidad comprada;Total de la orden;Método de pago;Región de envío
15969;2025-05-11;1144;;;Accesorios;Bolso de mano;188.46;2;376.92;Contra entrega;Occidente
15970;2025-07-23;2045;;;Vestidos;Vestido casual;132.18;3;396.54;Contra entrega;Sur
15971;2025-07-09;2350;;;Pantalones;Pantalón formal;110.85;1;110.85;Contra entrega;Sur
15972;2025-03-25;1323;;;Zapatos;Zapatos de vestir;52.5;5;262.5;Tarjeta de crédito;Ciudad
15973;2025-01-14;2339;;;Chaquetas;Chaqueta deportiva;87.71;4;350.84;Tarjeta de crédito;Ciudad
15974;2025-04-17;2256;;;Camisetas;Camiseta estampada;134;2;268;Tarjeta de crédito;Oriente
15975;2025-08-21;1970;;;Zapatos;Sandalias;73.79;2;147.58;Tarjeta de débito;Ciudad
15976;2025-02-25;1185;;;Chaquetas;Abrigo;186.9;5;934.5;Tarjeta de crédito;Ciudad
15977;2025-05-03;1470;;;Accesorios;Reloj;105.05;4;420.2;Transferencia;Oriente
15978;2025-04-21;2374;;;Accesorios;Reloj;130.59;5;652.95;Transferencia;Oriente
15979;2025-04-21;1672;;;Camisetas;Camiseta básica;42;5;210;Contra entrega;Oriente
15980;2025-05-15;2541;;;Pantalones;Pantalón formal;64.85;5;324.25;Transferencia;Sur
15981;2025-03-06;1674;;;Zapatos;Sandalias;150.48;1;150.48;Tarjeta de crédito;Norte
15982;2025-06-02;2892;;;Pantalones;Jogger;125.39;1;125.39;Efectivo;Ciudad
15983;2025-07-11;1691;;;Vestidos;Vestido casual;184.21;5;921.05;Tarjeta de crédito;Ciudad
15984;2025-01-20;2701;;;Camisetas;Camiseta deportiva;138.88;4;555.52;Contra entrega;Oriente
15985;2025-06-08;2243;;;Zapatos;Zapatillas deportivas;48.02;1;48.02;Efectivo;Sur
15986;2025-07-16;1560;;;Chaquetas;Chaqueta deportiva;111.02;3;333.06;Transferencia;Ciudad
15987;2025-01-28;2644;;;Accesorios;Reloj;18.24;5;91.2;Tarjeta de crédito;Ciudad
15988;2025-08-12;2963;;;Camisetas;Camiseta estampada;141.78;5;708.9;Contra entrega;Oriente
15989;2025-01-28;1163;;;Zapatos;Zapatos de vestir;96.89;1;96.89;Contra entrega;Sur
15990;2025-07-01;2632;;;Camisetas;Camiseta deportiva;198.64;2;397.28;Contra entrega;Sur
15991;2025-06-23;2788;;;Zapatos;Zapatillas deportivas;101.4;5;507;Tarjeta de crédito;Norte
15992;2025-03-10;2074;;;Accesorios;Reloj;13.1;4;52.4;Tarjeta de crédito;Norte
15993;2025-07-14;2238;;;Chaquetas;Chaqueta deportiva;118.84;5;594.2;Tarjeta de crédito;Ciudad
15994;2025-07-08;2095;;;Zapatos;Zapatillas deportivas;116.38;4;465.52;Efectivo;Ciudad
15995;2025-04-13;2435;;;Accesorios;Reloj;131.4;2;262.8;Tarjeta de crédito;Sur
15996;2025-08-20;1930;;;Accesorios;Gorra;88.21;3;264.63;Efectivo;Ciudad
15997;2025-05-06;2761;;;Pantalones;Pantalón formal;10.69;1;10.69;Efectivo;Norte
15998;2025-05-06;1678;;;Chaquetas;Chaqueta de cuero;162.08;1;162.08;Tarjeta de débito;Ciudad
15999;2025-04-23;1164;;;Pantalones;Pantalón formal;111.41;1;111.41;Efectivo;Occidente
16000;2025-01-04;1194;;;Camisetas;Camiseta deportiva;10.27;2;20.54;Transferencia;Occidente
16001;2025-01-11;2420;;;Camisetas;Camiseta deportiva;82.35;2;164.7;Tarjeta de débito;Occidente
16002;2025-08-20;1565;;;Pantalones;Jeans slim;155.38;5;776.9;Tarjeta de crédito;Ciudad
16003;2025-02-10;1052;;;Chaquetas;Abrigo;144.36;2;288.72;Transferencia;Ciudad
16004;2025-04-21;1979;;;Chaquetas;Abrigo;56.58;5;282.9;Tarjeta de crédito;Ciudad
16005;2025-03-15;2223;;;Zapatos;Zapatos de vestir;198.62;4;794.48;Efectivo;Sur
16006;2025-03-20;2099;;;Camisetas;Camiseta estampada;168.78;4;675.12;Efectivo;Occidente
16007;2025-02-21;2925;;;Accesorios;Reloj;87.65;4;350.6;Efectivo;Norte
16008;2025-02-11;1117;;;Camisetas;Camiseta deportiva;138.88;3;416.64;Tarjeta de crédito;Ciudad
16009;2025-05-10;1241;;;Zapatos;Sandalias;62.29;4;249.16;Efectivo;Oriente
16010;2025-06-05;2433;;;Camisetas;Camiseta deportiva;102.61;4;410.44;Contra entrega;Occidente
16011;2025-03-08;1476;;;Vestidos;Vestido de fiesta;114.23;2;228.46;Tarjeta de crédito;Ciudad
16012;2025-08-14;2140;;;Chaquetas;Chaqueta de cuero;82.62;1;82.62;Contra entrega;Oriente
16013;2025-02-06;2305;;;Accesorios;Reloj;196.15;1;196.15;Transferencia;Ciudad
16014;2025-04-14;2781;;;Vestidos;Vestido casual;102.11;3;306.33;Tarjeta de crédito;Occidente
16015;2025-08-22;2424;;;Chaquetas;Chaqueta deportiva;193.96;3;581.88;Tarjeta de crédito;Sur
16016;2025-05-09;2416;;;Accesorios;Bolso de mano;106.09;1;106.09;Tarjeta de débito;Sur
16017;2025-02-18;2818;;;Pantalones;Jeans slim;73.77;1;73.77;Efectivo;Oriente
16018;2025-04-02;2380;;;Zapatos;Sandalias;21.55;2;43.1;Tarjeta de crédito;Norte
16019;2025-01-14;1711;;;Accesorios;Bolso de mano;117.9;3;353.7;Efectivo;Oriente
16020;2025-05-09;2149;;;Zapatos;Zapatillas deportivas;44.47;3;133.41;Contra entrega;Occidente
16021;2025-07-11;1998;;;Pantalones;Jogger;21.18;4;84.72;Tarjeta de débito;Ciudad
16022;2025-08-03;2249;;;Chaquetas;Abrigo;29.62;4;118.48;Efectivo;Ciudad
16023;2025-04-05;2933;;;Vestidos;Vestido casual;103.69;1;103.69;Transferencia;Sur
16024;2025-05-15;2107;;;Pantalones;Pantalón formal;40.7;1;40.7;Tarjeta de débito;Sur
16025;2025-07-15;1375;;;Accesorios;Bolso de mano;50.56;1;50.56;Transferencia;Ciudad
16026;2025-07-02;2894;;;Chaquetas;Chaqueta de cuero;159.6;1;159.6;Efectivo;Oriente
16027;2025-07-22;1752;;;Camisetas;Camiseta deportiva;25.65;5;128.25;Tarjeta de crédito;Norte
16028;2025-06-27;2375;;;Camisetas;Camiseta deportiva;81.04;4;324.16;Tarjeta de crédito;Norte
16029;2025-03-17;2125;;;Zapatos;Zapatillas deportivas;131.41;4;525.64;Tarjeta de crédito;Sur
16030;2025-03-11;1688;;;Camisetas;Camiseta estampada;31.62;1;31.62;Tarjeta de crédito;Oriente
16031;2025-01-20;2501;;;Accesorios;Gorra;114.93;4;459.72;Tarjeta de crédito;Occidente
16032;2025-06-20;1885;;;Vestidos;Vestido de verano;136.99;4;547.96;Transferencia;Norte
16033;2025-04-16;1769;;;Accesorios;Reloj;159.14;3;477.42;Tarjeta de crédito;Occidente
16034;2025-05-04;1362;;;Camisetas;Camiseta estampada;111.04;5;555.2;Tarjeta de débito;Occidente
16035;2025-02-28;2287;;;Chaquetas;Chaqueta deportiva;159.35;3;478.05;Tarjeta de crédito;Sur
16036;2025-05-24;1208;;;Camisetas;Camiseta deportiva;142.22;2;284.44;Transferencia;Sur
16037;2025-07-01;2285;;;Pantalones;Jogger;32.66;3;97.98;Tarjeta de crédito;Oriente
16038;2025-04-15;2154;;;Camisetas;Camiseta deportiva;52.78;4;211.12;Transferencia;Occidente
16039;2025-01-09;2108;;;Pantalones;Jogger;37.54;3;112.62;Contra entrega;Occidente
16040;2025-01-01;2259;;;Camisetas;Camiseta deportiva;199.77;1;199.77;Tarjeta de crédito;Oriente
16041;2025-06-06;1715;;;Chaquetas;Chaqueta deportiva;47.19;5;235.95;Tarjeta de crédito;Oriente
16042;2025-01-27;2682;;;Vestidos;Vestido casual;98.29;3;294.87;Tarjeta de débito;Oriente
16043;2025-03-20;1586;;;Chaquetas;Chaqueta de cuero;199.01;1;199.01;Contra entrega;Sur
16044;2025-04-06;2379;;;Zapatos;Zapatillas deportivas;112.85;5;564.25;Tarjeta de crédito;Occidente
16045;2025-08-10;1040;;;Chaquetas;Abrigo;18.56;2;37.12;Tarjeta de crédito;Ciudad
16046;2025-01-04;1882;;;Vestidos;Vestido de verano;77.23;5;386.15;Transferencia;Oriente
16047;2025-05-08;2115;;;Zapatos;Zapatos de vestir;177.98;3;533.94;Efectivo;Norte
16048;2025-02-02;2777;;;Vestidos;Vestido de verano;114.82;2;229.64;Efectivo;Norte
16049;2025-03-20;2954;;;Camisetas;Camiseta deportiva;103.75;5;518.75;Tarjeta de débito;Occidente
16050;2025-02-11;2386;;;Accesorios;Gorra;120.87;5;604.35;Tarjeta de débito;Ciudad
16051;2025-08-02;2318;;;Zapatos;Zapatos de vestir;72.81;1;72.81;Efectivo;Oriente
16052;2025-05-12;2158;;;Camisetas;Camiseta básica;75.86;2;151.72;Tarjeta de crédito;Oriente
16053;2025-07-13;2879;;;Vestidos;Vestido de verano;169.02;3;507.06;Tarjeta de crédito;Sur
16054;2025-04-21;1853;;;Pantalones;Jogger;144.09;4;576.36;Tarjeta de crédito;Norte
16055;2025-05-14;1160;;;Pantalones;Jogger;14.22;3;42.66;Tarjeta de débito;Oriente
16056;2025-08-28;2942;;;Accesorios;Reloj;127.43;2;254.86;Tarjeta de débito;Occidente
16057;2025-04-23;1586;;;Accesorios;Reloj;161.55;5;807.75;Tarjeta de crédito;Occidente
16058;2025-03-18;2278;;;Camisetas;Camiseta básica;156.79;3;470.37;Transferencia;Ciudad
16059;2025-05-21;1693;;;Zapatos;Sandalias;101.34;4;405.36;Tarjeta de crédito;Sur
16060;2025-04-14;2807;;;Accesorios;Reloj;80.13;3;240.39;Transferencia;Norte
16061;2025-05-09;1978;;;Vestidos;Vestido de verano;163.32;1;163.32;Transferencia;Sur
16062;2025-02-06;2742;;;Accesorios;Reloj;130.6;2;261.2;Tarjeta de crédito;Norte
16063;2025-05-01;2083;;;Vestidos;Vestido de fiesta;12.48;1;12.48;Transferencia;Ciudad
16064;2025-07-20;2379;;;Chaquetas;Abrigo;66.5;4;266;Efectivo;Norte
16065;2025-05-23;1686;;;Camisetas;Camiseta deportiva;21;1;21;Tarjeta de débito;Norte
16066;2025-05-16;1487;;;Chaquetas;Abrigo;12.88;5;64.4;Tarjeta de crédito;Ciudad
16067;2025-05-02;1075;;;Camisetas;Camiseta básica;23.99;5;119.95;Tarjeta de crédito;Occidente
16068;2025-02-26;2182;;;Vestidos;Vestido de verano;177.57;3;532.71;Efectivo;Ciudad
16069;2025-07-06;2683;;;Vestidos;Vestido de verano;93.23;1;93.23;Transferencia;Norte
16070;2025-03-08;1534;;;Vestidos;Vestido casual;27.14;5;135.7;Transferencia;Occidente
16071;2025-05-12;1390;;;Chaquetas;Abrigo;108.05;2;216.1;Transferencia;Sur
16072;2025-02-12;1061;;;Camisetas;Camiseta deportiva;119.63;4;478.52;Tarjeta de crédito;Occidente
16073;2025-07-06;2539;;;Zapatos;Sandalias;70.37;4;281.48;Tarjeta de crédito;Occidente
16074;2025-03-19;1110;;;Vestidos;Vestido de fiesta;198.88;3;596.64;Tarjeta de crédito;Occidente
16075;2025-07-22;2530;;;Zapatos;Zapatillas deportivas;159.95;5;799.75;Efectivo;Norte
16076;2025-01-16;2007;;;Vestidos;Vestido de verano;44.98;3;134.94;Tarjeta de crédito;Sur
16077;2025-08-09;1661;;;Camisetas;Camiseta deportiva;187.58;3;562.74;Transferencia;Oriente
16078;2025-02-05;2337;;;Camisetas;Camiseta deportiva;153.73;4;614.92;Contra entrega;Sur
16079;2025-01-25;2120;;;Camisetas;Camiseta básica;168.65;2;337.3;Transferencia;Oriente
16080;2025-08-13;1449;;;Vestidos;Vestido casual;48.09;2;96.18;Tarjeta de crédito;Norte
16081;2025-07-09;1952;;;Pantalones;Jogger;173.33;4;693.32;Tarjeta de débito;Norte
16082;2025-03-11;1425;;;Zapatos;Zapatos de vestir;172.87;4;691.48;Contra entrega;Oriente
16083;2025-05-25;2379;;;Chaquetas;Abrigo;166.01;2;332.02;Efectivo;Ciudad
16084;2025-03-15;1112;;;Pantalones;Jogger;158.56;4;634.24;Tarjeta de crédito;Sur
16085;2025-01-17;1067;;;Zapatos;Zapatillas deportivas;20.36;1;20.36;Transferencia;Oriente
16086;2025-06-06;1368;;;Chaquetas;Chaqueta de cuero;51.24;1;51.24;Tarjeta de crédito;Occidente
16087;2025-04-11;2761;;;Camisetas;Camiseta estampada;41.12;5;205.6;Transferencia;Oriente
16088;2025-07-18;2355;;;Chaquetas;Abrigo;136.91;3;410.73;Tarjeta de débito;Oriente
16089;2025-08-01;2884;;;Accesorios;Bolso de mano;111.63;3;334.89;Tarjeta de débito;Occidente
16090;2025-03-23;2595;;;Pantalones;Jogger;69.92;1;69.92;Tarjeta de crédito;Oriente
16091;2025-04-28;2436;;;Pantalones;Pantalón formal;15.06;2;30.12;Transferencia;Occidente
16092;2025-08-04;1996;;;Vestidos;Vestido de verano;91.62;2;183.24;Contra entrega;Oriente
16093;2025-01-03;1575;;;Accesorios;Bolso de mano;92.05;5;460.25;Tarjeta de débito;Sur
16094;2025-03-09;1121;;;Zapatos;Zapatillas deportivas;137.78;5;688.9;Contra entrega;Sur
16095;2025-02-26;1777;;;Camisetas;Camiseta básica;168.56;3;505.68;Tarjeta de débito;Ciudad
16096;2025-06-01;2670;;;Accesorios;Reloj;89.5;3;268.5;Tarjeta de débito;Oriente
16097;2025-06-28;1087;;;Vestidos;Vestido de verano;54.12;3;162.36;Transferencia;Sur
16098;2025-07-23;1556;;;Chaquetas;Abrigo;140.61;1;140.61;Contra entrega;Norte
16099;2025-07-17;1169;;;Accesorios;Bolso de mano;77.08;1;77.08;Efectivo;Norte
16100;2025-04-24;2480;;;Vestidos;Vestido casual;122.19;5;610.95;Efectivo;Occidente
16101;2025-03-15;2062;;;Camisetas;Camiseta deportiva;74.33;2;148.66;Transferencia;Sur
16102;2025-01-09;2907;;;Chaquetas;Abrigo;96.22;3;288.66;Tarjeta de débito;Occidente
16103;2025-07-10;2327;;;Zapatos;Sandalias;25.57;5;127.85;Contra entrega;Sur
16104;2025-03-02;2858;;;Vestidos;Vestido de fiesta;63.91;5;319.55;Tarjeta de crédito;Occidente
16105;2025-08-08;2345;;;Vestidos;Vestido casual;52.2;2;104.4;Contra entrega;Sur
16106;2025-05-06;1203;;;Chaquetas;Chaqueta deportiva;126.44;3;379.32;Contra entrega;Oriente
16107;2025-07-19;1130;;;Accesorios;Gorra;47.37;4;189.48;Transferencia;Ciudad
16108;2025-06-23;1600;;;Zapatos;Zapatos de vestir;159.68;1;159.68;Efectivo;Occidente
16109;2025-04-18;1019;;;Zapatos;Zapatillas deportivas;68.07;2;136.14;Transferencia;Norte
16110;2025-02-10;2630;;;Chaquetas;Abrigo;152.32;4;609.28;Efectivo;Occidente
16111;2025-03-24;3000;;;Pantalones;Jeans slim;144.01;5;720.05;Efectivo;Occidente
16112;2025-01-21;2805;;;Pantalones;Jeans slim;24.73;5;123.65;Tarjeta de crédito;Sur
16113;2025-03-18;1667;;;Accesorios;Bolso de mano;50.52;3;151.56;Transferencia;Sur
16114;2025-01-02;1977;;;Camisetas;Camiseta estampada;161.9;5;809.5;Tarjeta de débito;Oriente
16115;2025-06-04;2879;;;Vestidos;Vestido de verano;21.96;4;87.84;Tarjeta de crédito;Oriente
16116;2025-04-16;2226;;;Camisetas;Camiseta básica;25.8;5;129;Tarjeta de crédito;Norte
16117;2025-01-10;1062;;;Chaquetas;Chaqueta deportiva;50.75;5;253.75;Contra entrega;Ciudad
16118;2025-04-13;2414;;;Accesorios;Bolso de mano;76.42;2;152.84;Contra entrega;Sur
16119;2025-04-10;1948;;;Accesorios;Gorra;166.29;3;498.87;Efectivo;Oriente
16120;2025-02-25;1420;;;Accesorios;Gorra;104.48;4;417.92;Transferencia;Oriente
16121;2025-06-13;1819;;;Vestidos;Vestido de fiesta;184.04;5;920.2;Tarjeta de débito;Norte
16122;2025-03-15;2120;;;Accesorios;Reloj;89.95;1;89.95;Tarjeta de crédito;Norte
16123;2025-05-17;2803;;;Vestidos;Vestido casual;70.62;4;282.48;Tarjeta de débito;Norte
16124;2025-08-21;1502;;;Chaquetas;Abrigo;190.22;2;380.44;Tarjeta de crédito;Sur
16125;2025-05-22;2665;;;Chaquetas;Chaqueta de cuero;70.25;2;140.5;Contra entrega;Norte
16126;2025-05-19;1494;;;Camisetas;Camiseta básica;14.62;2;29.24;Efectivo;Occidente
16127;2025-01-09;2439;;;Vestidos;Vestido casual;90.7;1;90.7;Efectivo;Oriente
16128;2025-07-17;2669;;;Zapatos;Sandalias;41.36;3;124.08;Tarjeta de crédito;Occidente
16129;2025-07-11;2373;;;Camisetas;Camiseta deportiva;84.74;3;254.22;Tarjeta de crédito;Occidente
16130;2025-01-14;1327;;;Camisetas;Camiseta deportiva;26.24;5;131.2;Tarjeta de crédito;Oriente
16131;2025-04-12;2725;;;Vestidos;Vestido casual;133.51;2;267.02;Efectivo;Ciudad
16132;2025-03-12;1763;;;Camisetas;Camiseta básica;133.89;5;669.45;Contra entrega;Oriente
16133;2025-02-04;1064;;;Vestidos;Vestido de verano;128.35;5;641.75;Tarjeta de débito;Norte
16134;2025-08-22;2583;;;Pantalones;Jeans slim;148.95;5;744.75;Tarjeta de débito;Sur
16135;2025-01-21;2241;;;Vestidos;Vestido de verano;36.12;1;36.12;Tarjeta de crédito;Sur
16136;2025-03-16;1881;;;Zapatos;Zapatillas deportivas;104.46;1;104.46;Transferencia;Occidente
16137;2025-02-13;1088;;;Chaquetas;Abrigo;48.52;4;194.08;Tarjeta de crédito;Norte
16138;2025-02-21;1954;;;Zapatos;Zapatos de vestir;57.95;3;173.85;Efectivo;Occidente
16139;2025-07-15;1902;;;Vestidos;Vestido de fiesta;189.77;3;569.31;Transferencia;Oriente
16140;2025-01-26;1723;;;Accesorios;Reloj;45.81;4;183.24;Tarjeta de crédito;Sur
16141;2025-03-06;2751;;;Camisetas;Camiseta deportiva;128.24;5;641.2;Contra entrega;Oriente
16142;2025-04-17;1580;;;Camisetas;Camiseta deportiva;48.09;1;48.09;Transferencia;Occidente
16143;2025-03-16;1329;;;Zapatos;Zapatos de vestir;47.31;2;94.62;Tarjeta de crédito;Ciudad
16144;2025-07-20;2853;;;Accesorios;Gorra;142.18;2;284.36;Tarjeta de débito;Norte
16145;2025-02-11;1525;;;Vestidos;Vestido de verano;25.11;5;125.55;Tarjeta de crédito;Norte
16146;2025-01-09;1791;;;Zapatos;Zapatillas deportivas;52.45;2;104.9;Tarjeta de crédito;Norte
16147;2025-05-11;2466;;;Camisetas;Camiseta estampada;84.05;5;420.25;Tarjeta de débito;Oriente
16148;2025-06-05;1480;;;Camisetas;Camiseta deportiva;185.2;5;926;Efectivo;Sur
16149;2025-08-06;1937;;;Chaquetas;Chaqueta deportiva;74.34;5;371.7;Efectivo;Sur
16150;2025-07-23;1064;;;Pantalones;Jogger;170.7;3;512.1;Tarjeta de crédito;Norte
16151;2025-08-27;2105;;;Camisetas;Camiseta deportiva;100.16;2;200.32;Efectivo;Ciudad
16152;2025-07-24;2487;;;Camisetas;Camiseta básica;87.27;3;261.81;Efectivo;Ciudad
16153;2025-08-20;1711;;;Zapatos;Zapatillas deportivas;18.16;1;18.16;Efectivo;Ciudad
16154;2025-05-03;2896;;;Vestidos;Vestido de fiesta;98.87;4;395.48;Transferencia;Ciudad
16155;2025-06-27;1068;;;Vestidos;Vestido de verano;147.29;2;294.58;Tarjeta de débito;Sur
16156;2025-04-26;2715;;;Chaquetas;Abrigo;54.37;3;163.11;Tarjeta de crédito;Ciudad
16157;2025-05-01;2379;;;Vestidos;Vestido casual;105.67;1;105.67;Tarjeta de débito;Ciudad
16158;2025-05-24;1348;;;Camisetas;Camiseta básica;24.74;4;98.96;Contra entrega;Occidente
16159;2025-08-13;2963;;;Accesorios;Reloj;27.06;2;54.12;Efectivo;Ciudad
16160;2025-08-23;2758;;;Zapatos;Zapatos de vestir;162.1;3;486.3;Transferencia;Sur
16161;2025-03-22;2883;;;Vestidos;Vestido de verano;105.44;3;316.32;Transferencia;Sur
16162;2025-08-01;1238;;;Accesorios;Bolso de mano;124.11;3;372.33;Tarjeta de débito;Ciudad
16163;2025-02-08;2590;;;Vestidos;Vestido de verano;46.53;5;232.65;Tarjeta de crédito;Ciudad
16164;2025-01-14;2743;;;Camisetas;Camiseta deportiva;56.28;1;56.28;Tarjeta de crédito;Ciudad
16165;2025-03-12;2694;;;Zapatos;Sandalias;112.93;1;112.93;Efectivo;Ciudad
16166;2025-06-09;1462;;;Zapatos;Sandalias;15.06;3;45.18;Tarjeta de débito;Occidente
16167;2025-04-28;2532;;;Accesorios;Bolso de mano;196.83;4;787.32;Tarjeta de débito;Ciudad
16168;2025-07-22;2262;;;Camisetas;Camiseta estampada;169.84;4;679.36;Tarjeta de crédito;Ciudad
16169;2025-05-07;1510;;;Zapatos;Zapatillas deportivas;184.53;1;184.53;Tarjeta de débito;Occidente
16170;2025-06-07;2438;;;Chaquetas;Chaqueta deportiva;103.97;3;311.91;Contra entrega;Sur
16171;2025-07-22;1280;;;Accesorios;Gorra;181.08;5;905.4;Contra entrega;Norte
16172;2025-08-21;2880;;;Zapatos;Zapatillas deportivas;25.03;4;100.12;Efectivo;Norte
16173;2025-05-22;1800;;;Chaquetas;Chaqueta de cuero;85.32;1;85.32;Transferencia;Occidente
16174;2025-08-12;1862;;;Pantalones;Jogger;173.58;4;694.32;Tarjeta de crédito;Ciudad
16175;2025-05-02;1109;;;Pantalones;Jeans slim;93.07;5;465.35;Tarjeta de crédito;Norte
16176;2025-03-26;1113;;;Zapatos;Zapatillas deportivas;162.92;4;651.68;Transferencia;Sur
16177;2025-05-21;1322;;;Zapatos;Sandalias;87.31;1;87.31;Efectivo;Norte
16178;2025-07-05;2821;;;Pantalones;Jogger;112.21;5;561.05;Transferencia;Ciudad
16179;2025-06-19;1625;;;Pantalones;Jogger;130.94;4;523.76;Tarjeta de crédito;Oriente
16180;2025-07-12;2748;;;Zapatos;Sandalias;145.75;4;583;Tarjeta de crédito;Sur
16181;2025-02-04;1960;;;Zapatos;Sandalias;36.12;1;36.12;Tarjeta de crédito;Sur
16182;2025-06-10;1597;;;Pantalones;Pantalón formal;62.69;2;125.38;Tarjeta de débito;Occidente
16183;2025-05-22;2515;;;Camisetas;Camiseta estampada;13.49;5;67.45;Tarjeta de débito;Sur
16184;2025-08-18;1533;;;Zapatos;Zapatillas deportivas;77.06;2;154.12;Transferencia;Ciudad
16185;2025-06-28;2383;;;Chaquetas;Chaqueta deportiva;180.19;4;720.76;Tarjeta de débito;Norte
16186;2025-04-10;2157;;;Vestidos;Vestido de fiesta;71.91;5;359.55;Tarjeta de crédito;Oriente
16187;2025-03-08;2421;;;Accesorios;Bolso de mano;43.16;3;129.48;Tarjeta de crédito;Norte
16188;2025-08-16;1561;;;Camisetas;Camiseta estampada;124.45;4;497.8;Efectivo;Oriente
16189;2025-01-24;2186;;;Chaquetas;Chaqueta deportiva;28.22;4;112.88;Transferencia;Sur
16190;2025-02-18;1651;;;Accesorios;Bolso de mano;19.48;2;38.96;Tarjeta de débito;Sur
16191;2025-07-23;2627;;;Zapatos;Zapatos de vestir;15.27;3;45.81;Transferencia;Occidente
16192;2025-04-21;2610;;;Pantalones;Pantalón formal;199.56;4;798.24;Tarjeta de crédito;Ciudad
16193;2025-07-15;1078;;;Chaquetas;Chaqueta deportiva;119.86;2;239.72;Transferencia;Occidente
16194;2025-02-27;2372;;;Pantalones;Jogger;59.03;4;236.12;Efectivo;Occidente
16195;2025-04-28;2309;;;Pantalones;Jogger;16.63;4;66.52;Tarjeta de crédito;Occidente
16196;2025-04-13;2907;;;Zapatos;Zapatillas deportivas;175.63;2;351.26;Transferencia;Oriente
16197;2025-07-27;1092;;;Pantalones;Pantalón formal;84.58;4;338.32;Efectivo;Norte
16198;2025-03-12;1864;;;Chaquetas;Abrigo;122.78;1;122.78;Transferencia;Occidente
16199;2025-03-02;1408;;;Vestidos;Vestido casual;131.05;3;393.15;Tarjeta de débito;Ciudad
16200;2025-05-06;1600;;;Vestidos;Vestido casual;151.71;3;455.13;Contra entrega;Norte
16201;2025-07-03;2575;;;Zapatos;Sandalias;99.72;3;299.16;Tarjeta de débito;Oriente
16202;2025-01-06;1764;;;Chaquetas;Chaqueta deportiva;34.38;4;137.52;Tarjeta de crédito;Sur
16203;2025-03-03;2545;;;Accesorios;Bolso de mano;165.11;5;825.55;Efectivo;Sur
16204;2025-01-15;1777;;;Accesorios;Bolso de mano;52.07;4;208.28;Transferencia;Sur
16205;2025-05-08;1085;;;Accesorios;Reloj;153.16;4;612.64;Tarjeta de crédito;Occidente
16206;2025-03-10;2692;;;Pantalones;Jeans slim;25.67;5;128.35;Transferencia;Norte
16207;2025-02-10;2914;;;Accesorios;Gorra;44.77;3;134.31;Tarjeta de crédito;Ciudad
16208;2025-06-28;2974;;;Zapatos;Zapatos de vestir;87.87;3;263.61;Tarjeta de crédito;Sur
16209;2025-02-24;2803;;;Vestidos;Vestido casual;23.35;5;116.75;Efectivo;Sur
16210;2025-07-23;2381;;;Accesorios;Reloj;89.76;3;269.28;Tarjeta de crédito;Ciudad
16211;2025-01-04;1599;;;Accesorios;Bolso de mano;61.51;1;61.51;Tarjeta de crédito;Ciudad
16212;2025-06-15;2588;;;Accesorios;Reloj;134.93;3;404.79;Efectivo;Oriente
16213;2025-07-08;1487;;;Vestidos;Vestido casual;104.25;5;521.25;Tarjeta de débito;Occidente
16214;2025-06-16;1682;;;Chaquetas;Abrigo;19.24;1;19.24;Tarjeta de crédito;Occidente
16215;2025-03-26;2930;;;Chaquetas;Chaqueta deportiva;52.77;3;158.31;Tarjeta de crédito;Occidente
16216;2025-02-11;2571;;;Chaquetas;Chaqueta deportiva;78.29;4;313.16;Efectivo;Norte
16217;2025-08-11;2894;;;Pantalones;Jeans slim;16.48;2;32.96;Tarjeta de débito;Norte
16218;2025-06-04;1062;;;Accesorios;Reloj;166.15;4;664.6;Tarjeta de débito;Ciudad
16219;2025-04-26;2109;;;Accesorios;Reloj;197.26;4;789.04;Tarjeta de crédito;Norte
16220;2025-06-17;2066;;;Pantalones;Jogger;126.03;3;378.09;Tarjeta de crédito;Sur
16221;2025-01-22;2889;;;Zapatos;Zapatos de vestir;107.31;1;107.31;Efectivo;Ciudad
16222;2025-05-27;2054;;;Camisetas;Camiseta deportiva;198.57;5;992.85;Tarjeta de crédito;Occidente
16223;2025-07-19;2952;;;Accesorios;Bolso de mano;181.31;5;906.55;Efectivo;Sur
16224;2025-04-19;1402;;;Chaquetas;Chaqueta deportiva;65.69;1;65.69;Tarjeta de crédito;Oriente
16225;2025-01-28;2622;;;Chaquetas;Chaqueta de cuero;65.95;5;329.75;Transferencia;Sur
